町丁名,世帯数,男,女,date
横寺町,10,5,6,2018-08-01
筑土八幡町,31,20,17,2018-08-01
新小川町,110,74,57,2018-08-01
神楽河岸,0,0,0,2018-08-01
市谷薬王寺町,156,122,133,2018-08-01
市谷柳町,45,30,22,2018-08-01
市谷仲之町,136,160,146,2018-08-01
赤城下町,45,34,13,2018-08-01
天神町,74,38,39,2018-08-01
榎町,29,11,20,2018-08-01
東榎町,31,13,20,2018-08-01
早稲田町,98,59,50,2018-08-01
早稲田南町,67,47,29,2018-08-01
馬場下町,37,22,22,2018-08-01
原町１丁目,71,51,47,2018-08-01
原町２丁目,56,44,47,2018-08-01
原町３丁目,108,100,110,2018-08-01
喜久井町,91,61,49,2018-08-01
築地町,18,14,6,2018-08-01
弁天町,149,87,93,2018-08-01
中里町,8,4,5,2018-08-01
山吹町,149,75,94,2018-08-01
改代町,19,7,12,2018-08-01
水道町,24,15,16,2018-08-01
早稲田鶴巻町,636,340,360,2018-08-01
住吉町,161,105,100,2018-08-01
市谷台町,101,66,60,2018-08-01
河田町,324,365,391,2018-08-01
若松町,336,293,284,2018-08-01
余丁町,171,114,114,2018-08-01
戸山１丁目,182,98,113,2018-08-01
戸山２丁目,292,154,278,2018-08-01
戸山３丁目,79,52,42,2018-08-01
富久町,392,269,269,2018-08-01
百人町１丁目,1487,907,796,2018-08-01
百人町２丁目,1754,1189,940,2018-08-01
百人町３丁目,295,236,240,2018-08-01
百人町４丁目,189,188,203,2018-08-01
大久保１丁目,1925,1189,1039,2018-08-01
大久保２丁目,2666,1728,1544,2018-08-01
大久保３丁目,330,248,283,2018-08-01
戸塚町１丁目,37,20,24,2018-08-01
西早稲田１丁目,675,322,456,2018-08-01
西早稲田２丁目,1110,560,639,2018-08-01
西早稲田３丁目,964,556,517,2018-08-01
高田馬場１丁目,701,417,380,2018-08-01
高田馬場２丁目,290,182,151,2018-08-01
高田馬場３丁目,1053,674,531,2018-08-01
高田馬場４丁目,1079,713,584,2018-08-01
下落合１丁目,836,477,440,2018-08-01
下落合２丁目,310,220,165,2018-08-01
下落合３丁目,254,152,139,2018-08-01
下落合４丁目,454,258,237,2018-08-01
中落合１丁目,247,137,148,2018-08-01
中落合２丁目,314,215,166,2018-08-01
中落合３丁目,145,82,87,2018-08-01
中落合４丁目,192,93,122,2018-08-01
上落合１丁目,473,286,278,2018-08-01
上落合２丁目,366,215,189,2018-08-01
上落合３丁目,395,220,210,2018-08-01
西落合１丁目,191,111,102,2018-08-01
西落合２丁目,208,101,147,2018-08-01
西落合３丁目,117,64,67,2018-08-01
西落合４丁目,213,141,78,2018-08-01
中井１丁目,140,72,81,2018-08-01
中井２丁目,195,100,125,2018-08-01
北新宿１丁目,1617,1058,848,2018-08-01
北新宿２丁目,509,337,320,2018-08-01
北新宿３丁目,1520,941,865,2018-08-01
北新宿４丁目,1211,852,667,2018-08-01
西新宿１丁目,2,1,1,2018-08-01
西新宿２丁目,0,0,0,2018-08-01
西新宿３丁目,191,121,95,2018-08-01
西新宿４丁目,487,268,291,2018-08-01
西新宿５丁目,343,229,241,2018-08-01
西新宿６丁目,329,255,217,2018-08-01
西新宿７丁目,217,134,112,2018-08-01
西新宿８丁目,272,178,157,2018-08-01
四谷１丁目,18,14,8,2018-07-01
四谷２丁目,35,22,17,2018-07-01
四谷３丁目,24,24,12,2018-07-01
四谷４丁目,177,106,106,2018-07-01
四谷本塩町,17,9,11,2018-07-01
三栄町,68,43,51,2018-07-01
四谷坂町,111,73,72,2018-07-01
若葉１丁目,93,77,46,2018-07-01
若葉２丁目,28,23,12,2018-07-01
若葉３丁目,48,30,31,2018-07-01
須賀町,42,25,22,2018-07-01
左門町,61,34,34,2018-07-01
信濃町,26,10,16,2018-07-01
南元町,148,88,85,2018-07-01
荒木町,146,81,96,2018-07-01
舟町,67,41,37,2018-07-01
愛住町,66,51,29,2018-07-01
大京町,111,77,62,2018-07-01
霞ヶ丘町,0,0,0,2018-07-01
内藤町,35,22,24,2018-07-01
片町,22,10,12,2018-07-01
新宿１丁目,316,188,186,2018-07-01
新宿２丁目,91,50,47,2018-07-01
新宿３丁目,10,8,8,2018-07-01
新宿４丁目,7,3,5,2018-07-01
新宿５丁目,244,134,144,2018-07-01
新宿６丁目,484,315,290,2018-07-01
新宿７丁目,843,585,502,2018-07-01
歌舞伎町１丁目,13,12,4,2018-07-01
歌舞伎町２丁目,366,188,262,2018-07-01
市谷田町１丁目,1,0,1,2018-07-01
市谷田町２丁目,15,16,14,2018-07-01
市谷田町３丁目,20,6,17,2018-07-01
市谷本村町,64,61,61,2018-07-01
市谷砂土原町１丁目,10,10,5,2018-07-01
市谷砂土原町２丁目,21,16,11,2018-07-01
市谷砂土原町３丁目,66,100,67,2018-07-01
市谷左内町,16,9,12,2018-07-01
市谷加賀町１丁目,0,0,0,2018-07-01
市谷加賀町２丁目,59,44,45,2018-07-01
市谷甲良町,11,9,11,2018-07-01
市谷船河原町,8,15,10,2018-07-01
市谷長延寺町,5,0,6,2018-07-01
市谷鷹匠町,0,0,0,2018-07-01
市谷山伏町,17,13,14,2018-07-01
市谷八幡町,2,1,1,2018-07-01
神楽坂１丁目,0,0,0,2018-07-01
神楽坂２丁目,12,5,7,2018-07-01
神楽坂３丁目,14,11,8,2018-07-01
神楽坂４丁目,5,3,3,2018-07-01
神楽坂５丁目,15,14,3,2018-07-01
神楽坂６丁目,22,13,10,2018-07-01
細工町,9,4,5,2018-07-01
二十騎町,18,12,12,2018-07-01
揚場町,1,1,0,2018-07-01
津久戸町,2,2,0,2018-07-01
東五軒町,70,34,45,2018-07-01
西五軒町,67,55,38,2018-07-01
赤城元町,12,8,5,2018-07-01
南榎町,41,32,24,2018-07-01
袋町,10,7,5,2018-07-01
払方町,48,40,43,2018-07-01
南町,16,14,9,2018-07-01
北町,10,9,6,2018-07-01
納戸町,42,25,21,2018-07-01
南山伏町,10,8,6,2018-07-01
北山伏町,23,13,13,2018-07-01
白銀町,39,30,17,2018-07-01
下宮比町,10,6,6,2018-07-01
矢来町,119,67,65,2018-07-01
若宮町,45,59,65,2018-07-01
岩戸町,12,7,7,2018-07-01
中町,13,7,8,2018-07-01
箪笥町,13,8,5,2018-07-01
横寺町,10,5,6,2018-07-01
筑土八幡町,32,21,17,2018-07-01
新小川町,108,73,56,2018-07-01
神楽河岸,0,0,0,2018-07-01
市谷薬王寺町,157,122,134,2018-07-01
市谷柳町,46,31,23,2018-07-01
市谷仲之町,135,163,151,2018-07-01
赤城下町,45,34,13,2018-07-01
天神町,71,34,40,2018-07-01
榎町,29,11,19,2018-07-01
東榎町,36,17,21,2018-07-01
早稲田町,97,61,48,2018-07-01
早稲田南町,67,48,28,2018-07-01
馬場下町,35,21,22,2018-07-01
原町１丁目,76,54,49,2018-07-01
原町２丁目,58,45,49,2018-07-01
原町３丁目,109,101,110,2018-07-01
喜久井町,90,61,47,2018-07-01
築地町,19,15,6,2018-07-01
弁天町,141,82,90,2018-07-01
中里町,8,4,5,2018-07-01
山吹町,147,75,92,2018-07-01
改代町,23,7,16,2018-07-01
水道町,23,13,15,2018-07-01
早稲田鶴巻町,600,317,349,2018-07-01
住吉町,152,99,95,2018-07-01
市谷台町,100,66,59,2018-07-01
河田町,325,361,395,2018-07-01
若松町,329,288,278,2018-07-01
余丁町,167,113,115,2018-07-01
戸山１丁目,175,93,110,2018-07-01
戸山２丁目,285,149,276,2018-07-01
戸山３丁目,79,54,40,2018-07-01
富久町,374,256,261,2018-07-01
百人町１丁目,1459,897,778,2018-07-01
百人町２丁目,1752,1200,924,2018-07-01
百人町３丁目,281,230,234,2018-07-01
百人町４丁目,182,178,190,2018-07-01
大久保１丁目,1915,1187,1039,2018-07-01
大久保２丁目,2639,1716,1528,2018-07-01
大久保３丁目,324,244,279,2018-07-01
戸塚町１丁目,38,23,24,2018-07-01
西早稲田１丁目,667,320,447,2018-07-01
西早稲田２丁目,1102,537,652,2018-07-01
西早稲田３丁目,962,563,506,2018-07-01
高田馬場１丁目,703,429,373,2018-07-01
高田馬場２丁目,287,179,149,2018-07-01
高田馬場３丁目,1028,659,522,2018-07-01
高田馬場４丁目,1049,703,569,2018-07-01
下落合１丁目,743,435,387,2018-07-01
下落合２丁目,308,221,164,2018-07-01
下落合３丁目,239,142,136,2018-07-01
下落合４丁目,438,251,228,2018-07-01
中落合１丁目,240,135,143,2018-07-01
中落合２丁目,304,207,161,2018-07-01
中落合３丁目,146,83,88,2018-07-01
中落合４丁目,200,92,131,2018-07-01
上落合１丁目,444,268,266,2018-07-01
上落合２丁目,362,213,191,2018-07-01
上落合３丁目,401,223,212,2018-07-01
西落合１丁目,195,113,103,2018-07-01
西落合２丁目,192,98,136,2018-07-01
西落合３丁目,115,61,68,2018-07-01
西落合４丁目,225,156,73,2018-07-01
中井１丁目,134,67,79,2018-07-01
中井２丁目,193,101,126,2018-07-01
北新宿１丁目,1582,1028,834,2018-07-01
北新宿２丁目,500,329,318,2018-07-01
北新宿３丁目,1481,932,834,2018-07-01
北新宿４丁目,1198,839,671,2018-07-01
西新宿１丁目,2,1,1,2018-07-01
西新宿２丁目,0,0,0,2018-07-01
西新宿３丁目,182,112,95,2018-07-01
西新宿４丁目,489,268,291,2018-07-01
西新宿５丁目,337,222,231,2018-07-01
西新宿６丁目,336,263,216,2018-07-01
西新宿７丁目,206,136,102,2018-07-01
西新宿８丁目,292,175,180,2018-07-01
四谷１丁目,15,11,7,2019-12-01
四谷２丁目,19,12,15,2019-12-01
四谷３丁目,27,25,11,2019-12-01
四谷４丁目,221,146,109,2019-12-01
四谷本塩町,24,9,18,2019-12-01
四谷三栄町,66,46,44,2019-12-01
四谷坂町,128,82,83,2019-12-01
若葉１丁目,93,70,49,2019-12-01
若葉２丁目,29,19,17,2019-12-01
若葉３丁目,56,26,41,2019-12-01
須賀町,46,33,22,2019-12-01
左門町,80,51,37,2019-12-01
信濃町,94,44,51,2019-12-01
南元町,154,101,81,2019-12-01
荒木町,150,83,94,2019-12-01
舟町,66,41,33,2019-12-01
愛住町,62,48,25,2019-12-01
大京町,131,92,70,2019-12-01
霞ヶ丘町,2,2,0,2019-12-01
内藤町,44,24,31,2019-12-01
片町,26,10,17,2019-12-01
新宿１丁目,326,176,202,2019-12-01
新宿２丁目,94,52,49,2019-12-01
新宿３丁目,8,7,7,2019-12-01
新宿４丁目,10,5,6,2019-12-01
新宿５丁目,292,174,162,2019-12-01
新宿６丁目,432,278,277,2019-12-01
新宿７丁目,823,555,511,2019-12-01
歌舞伎町１丁目,13,10,5,2019-12-01
歌舞伎町２丁目,412,211,295,2019-12-01
市谷田町１丁目,1,0,1,2019-12-01
市谷田町２丁目,12,11,10,2019-12-01
市谷田町３丁目,19,7,17,2019-12-01
市谷本村町,64,70,64,2019-12-01
市谷砂土原町１丁目,5,5,4,2019-12-01
市谷砂土原町２丁目,18,13,11,2019-12-01
市谷砂土原町３丁目,65,82,57,2019-12-01
市谷左内町,14,9,9,2019-12-01
市谷加賀町１丁目,0,0,0,2019-12-01
市谷加賀町２丁目,62,37,50,2019-12-01
市谷甲良町,25,19,15,2019-12-01
市谷船河原町,8,12,9,2019-12-01
市谷長延寺町,5,0,5,2019-12-01
市谷鷹匠町,0,0,0,2019-12-01
市谷山伏町,19,13,15,2019-12-01
市谷八幡町,3,2,1,2019-12-01
神楽坂１丁目,1,1,0,2019-12-01
神楽坂２丁目,10,4,6,2019-12-01
神楽坂３丁目,11,7,8,2019-12-01
神楽坂４丁目,5,2,4,2019-12-01
神楽坂５丁目,15,12,5,2019-12-01
神楽坂６丁目,24,14,12,2019-12-01
細工町,10,4,8,2019-12-01
二十騎町,24,17,15,2019-12-01
揚場町,2,2,0,2019-12-01
津久戸町,3,2,1,2019-12-01
東五軒町,56,26,39,2019-12-01
西五軒町,77,55,45,2019-12-01
赤城元町,7,5,4,2019-12-01
南榎町,42,29,26,2019-12-01
袋町,15,10,10,2019-12-01
払方町,35,31,36,2019-12-01
南町,21,18,12,2019-12-01
北町,11,9,5,2019-12-01
納戸町,48,28,27,2019-12-01
南山伏町,12,8,7,2019-12-01
北山伏町,27,16,18,2019-12-01
白銀町,35,26,17,2019-12-01
下宮比町,8,3,6,2019-12-01
矢来町,119,66,68,2019-12-01
若宮町,42,52,59,2019-12-01
岩戸町,25,12,17,2019-12-01
中町,13,8,8,2019-12-01
箪笥町,12,5,7,2019-12-01
横寺町,19,8,11,2019-12-01
筑土八幡町,18,12,12,2019-12-01
新小川町,117,72,63,2019-12-01
神楽河岸,0,0,0,2019-12-01
市谷薬王寺町,166,130,146,2019-12-01
市谷柳町,49,35,21,2019-12-01
市谷仲之町,146,161,157,2019-12-01
赤城下町,47,35,19,2019-12-01
天神町,62,30,35,2019-12-01
榎町,26,8,18,2019-12-01
東榎町,48,26,23,2019-12-01
早稲田町,132,78,69,2019-12-01
早稲田南町,75,53,35,2019-12-01
馬場下町,39,22,24,2019-12-01
原町１丁目,104,53,74,2019-12-01
原町２丁目,58,42,43,2019-12-01
原町３丁目,119,118,115,2019-12-01
喜久井町,86,60,47,2019-12-01
築地町,20,13,7,2019-12-01
弁天町,181,108,108,2019-12-01
中里町,8,1,7,2019-12-01
山吹町,221,104,139,2019-12-01
改代町,34,13,22,2019-12-01
水道町,46,27,28,2019-12-01
早稲田鶴巻町,711,374,409,2019-12-01
住吉町,156,105,105,2019-12-01
市谷台町,97,67,55,2019-12-01
河田町,323,346,395,2019-12-01
若松町,357,297,295,2019-12-01
余丁町,203,146,132,2019-12-01
戸山１丁目,168,90,117,2019-12-01
戸山２丁目,286,142,278,2019-12-01
戸山３丁目,78,44,47,2019-12-01
富久町,423,272,292,2019-12-01
百人町１丁目,1386,873,719,2019-12-01
百人町２丁目,1700,1180,950,2019-12-01
百人町３丁目,322,242,275,2019-12-01
百人町４丁目,209,198,219,2019-12-01
大久保１丁目,1589,925,943,2019-12-01
大久保２丁目,2430,1533,1509,2019-12-01
大久保３丁目,389,282,331,2019-12-01
戸塚町１丁目,51,25,36,2019-12-01
西早稲田１丁目,745,383,472,2019-12-01
西早稲田２丁目,1175,573,689,2019-12-01
西早稲田３丁目,885,482,513,2019-12-01
高田馬場１丁目,656,403,361,2019-12-01
高田馬場２丁目,288,179,149,2019-12-01
高田馬場３丁目,1031,647,536,2019-12-01
高田馬場４丁目,1025,713,557,2019-12-01
下落合１丁目,756,450,381,2019-12-01
下落合２丁目,328,211,194,2019-12-01
下落合３丁目,259,175,135,2019-12-01
下落合４丁目,405,242,204,2019-12-01
中落合１丁目,250,140,142,2019-12-01
中落合２丁目,312,198,178,2019-12-01
中落合３丁目,162,96,90,2019-12-01
中落合４丁目,203,98,132,2019-12-01
上落合１丁目,439,298,235,2019-12-01
上落合２丁目,353,214,191,2019-12-01
上落合３丁目,392,203,233,2019-12-01
西落合１丁目,198,109,114,2019-12-01
西落合２丁目,224,105,160,2019-12-01
西落合３丁目,149,84,78,2019-12-01
西落合４丁目,95,64,44,2019-12-01
中井１丁目,124,73,67,2019-12-01
中井２丁目,206,113,123,2019-12-01
北新宿１丁目,1589,1038,847,2019-12-01
北新宿２丁目,458,313,318,2019-12-01
北新宿３丁目,1365,870,808,2019-12-01
北新宿４丁目,1070,722,623,2019-12-01
西新宿１丁目,2,1,1,2019-12-01
西新宿２丁目,0,0,0,2019-12-01
西新宿３丁目,221,134,109,2019-12-01
西新宿４丁目,497,287,284,2019-12-01
西新宿５丁目,319,203,244,2019-12-01
西新宿６丁目,351,267,229,2019-12-01
西新宿７丁目,207,127,106,2019-12-01
西新宿８丁目,265,154,170,2019-12-01
四谷１丁目,15,11,7,2019-11-01
四谷２丁目,21,15,18,2019-11-01
四谷３丁目,28,26,11,2019-11-01
四谷４丁目,217,143,109,2019-11-01
四谷本塩町,27,12,18,2019-11-01
四谷三栄町,65,45,44,2019-11-01
四谷坂町,128,83,86,2019-11-01
若葉１丁目,88,69,44,2019-11-01
若葉２丁目,31,20,18,2019-11-01
若葉３丁目,60,27,44,2019-11-01
須賀町,46,34,21,2019-11-01
左門町,78,49,36,2019-11-01
信濃町,89,40,50,2019-11-01
南元町,158,102,83,2019-11-01
荒木町,149,83,93,2019-11-01
舟町,64,41,31,2019-11-01
愛住町,64,50,25,2019-11-01
大京町,129,90,69,2019-11-01
霞ヶ丘町,0,0,0,2019-11-01
内藤町,46,26,31,2019-11-01
片町,26,10,17,2019-11-01
新宿１丁目,322,173,200,2019-11-01
新宿２丁目,94,49,52,2019-11-01
新宿３丁目,8,7,7,2019-11-01
新宿４丁目,10,5,6,2019-11-01
新宿５丁目,292,171,164,2019-11-01
新宿６丁目,438,281,280,2019-11-01
新宿７丁目,833,564,522,2019-11-01
歌舞伎町１丁目,14,11,5,2019-11-01
歌舞伎町２丁目,406,209,289,2019-11-01
市谷田町１丁目,1,0,1,2019-11-01
市谷田町２丁目,12,11,10,2019-11-01
市谷田町３丁目,19,7,17,2019-11-01
市谷本村町,62,68,63,2019-11-01
市谷砂土原町１丁目,5,5,4,2019-11-01
市谷砂土原町２丁目,18,13,11,2019-11-01
市谷砂土原町３丁目,65,82,56,2019-11-01
市谷左内町,15,10,9,2019-11-01
市谷加賀町１丁目,0,0,0,2019-11-01
市谷加賀町２丁目,60,35,50,2019-11-01
市谷甲良町,27,20,16,2019-11-01
市谷船河原町,8,12,9,2019-11-01
市谷長延寺町,5,0,5,2019-11-01
市谷鷹匠町,0,0,0,2019-11-01
市谷山伏町,19,13,16,2019-11-01
市谷八幡町,4,3,1,2019-11-01
神楽坂１丁目,1,1,0,2019-11-01
神楽坂２丁目,12,4,8,2019-11-01
神楽坂３丁目,11,7,8,2019-11-01
神楽坂４丁目,4,2,3,2019-11-01
神楽坂５丁目,15,13,4,2019-11-01
神楽坂６丁目,22,12,12,2019-11-01
細工町,9,4,7,2019-11-01
二十騎町,22,16,14,2019-11-01
揚場町,2,2,0,2019-11-01
津久戸町,4,2,2,2019-11-01
東五軒町,57,27,39,2019-11-01
西五軒町,77,56,45,2019-11-01
赤城元町,7,5,4,2019-11-01
南榎町,41,28,25,2019-11-01
袋町,16,10,11,2019-11-01
払方町,36,32,36,2019-11-01
南町,21,18,12,2019-11-01
北町,11,9,5,2019-11-01
納戸町,50,30,27,2019-11-01
南山伏町,12,8,7,2019-11-01
北山伏町,27,16,18,2019-11-01
白銀町,35,26,17,2019-11-01
下宮比町,8,3,6,2019-11-01
矢来町,119,67,68,2019-11-01
若宮町,43,54,59,2019-11-01
岩戸町,25,12,17,2019-11-01
中町,14,9,8,2019-11-01
箪笥町,13,6,7,2019-11-01
横寺町,19,8,11,2019-11-01
筑土八幡町,18,12,12,2019-11-01
新小川町,116,72,64,2019-11-01
神楽河岸,0,0,0,2019-11-01
市谷薬王寺町,169,131,148,2019-11-01
市谷柳町,48,34,20,2019-11-01
市谷仲之町,145,158,155,2019-11-01
赤城下町,46,34,19,2019-11-01
天神町,66,32,37,2019-11-01
榎町,26,8,18,2019-11-01
東榎町,47,25,23,2019-11-01
早稲田町,126,74,67,2019-11-01
早稲田南町,76,54,33,2019-11-01
馬場下町,40,24,23,2019-11-01
原町１丁目,107,54,77,2019-11-01
原町２丁目,61,46,46,2019-11-01
原町３丁目,121,118,118,2019-11-01
喜久井町,86,61,46,2019-11-01
築地町,21,14,7,2019-11-01
弁天町,177,104,108,2019-11-01
中里町,8,1,7,2019-11-01
山吹町,221,104,139,2019-11-01
改代町,35,14,22,2019-11-01
水道町,44,26,27,2019-11-01
早稲田鶴巻町,715,377,410,2019-11-01
住吉町,158,105,105,2019-11-01
市谷台町,100,69,55,2019-11-01
河田町,322,355,398,2019-11-01
若松町,355,297,292,2019-11-01
余丁町,203,146,132,2019-11-01
戸山１丁目,176,94,121,2019-11-01
戸山２丁目,285,141,280,2019-11-01
戸山３丁目,79,43,49,2019-11-01
富久町,422,268,293,2019-11-01
百人町１丁目,1414,896,730,2019-11-01
百人町２丁目,1705,1173,956,2019-11-01
百人町３丁目,319,239,273,2019-11-01
百人町４丁目,209,201,219,2019-11-01
大久保１丁目,1623,940,965,2019-11-01
大久保２丁目,2439,1533,1505,2019-11-01
大久保３丁目,391,282,329,2019-11-01
戸塚町１丁目,47,22,32,2019-11-01
西早稲田１丁目,743,375,473,2019-11-01
西早稲田２丁目,1181,579,688,2019-11-01
西早稲田３丁目,897,490,513,2019-11-01
高田馬場１丁目,665,412,360,2019-11-01
高田馬場２丁目,289,177,150,2019-11-01
高田馬場３丁目,1035,653,539,2019-11-01
高田馬場４丁目,1025,716,552,2019-11-01
下落合１丁目,747,446,379,2019-11-01
下落合２丁目,321,206,190,2019-11-01
下落合３丁目,260,174,135,2019-11-01
下落合４丁目,416,247,210,2019-11-01
中落合１丁目,253,142,144,2019-11-01
中落合２丁目,313,196,179,2019-11-01
中落合３丁目,163,96,91,2019-11-01
中落合４丁目,206,95,135,2019-11-01
上落合１丁目,439,296,237,2019-11-01
上落合２丁目,352,212,193,2019-11-01
上落合３丁目,393,203,233,2019-11-01
西落合１丁目,200,110,114,2019-11-01
西落合２丁目,224,105,160,2019-11-01
西落合３丁目,144,78,82,2019-11-01
西落合４丁目,95,63,44,2019-11-01
中井１丁目,125,74,67,2019-11-01
中井２丁目,197,106,121,2019-11-01
北新宿１丁目,1606,1033,867,2019-11-01
北新宿２丁目,463,307,321,2019-11-01
北新宿３丁目,1371,879,809,2019-11-01
北新宿４丁目,1079,734,628,2019-11-01
西新宿１丁目,2,1,1,2019-11-01
西新宿２丁目,0,0,0,2019-11-01
西新宿３丁目,220,135,109,2019-11-01
西新宿４丁目,494,286,280,2019-11-01
西新宿５丁目,319,203,244,2019-11-01
西新宿６丁目,347,264,228,2019-11-01
西新宿７丁目,213,133,108,2019-11-01
西新宿８丁目,262,155,164,2019-11-01
四谷１丁目,15,11,7,2019-10-01
四谷２丁目,22,15,13,2019-10-01
四谷３丁目,27,26,10,2019-10-01
四谷４丁目,209,135,106,2019-10-01
四谷本塩町,27,12,18,2019-10-01
四谷三栄町,65,45,44,2019-10-01
四谷坂町,124,82,82,2019-10-01
若葉１丁目,90,70,45,2019-10-01
若葉２丁目,30,20,17,2019-10-01
若葉３丁目,58,24,43,2019-10-01
須賀町,47,33,23,2019-10-01
左門町,74,44,37,2019-10-01
信濃町,88,40,49,2019-10-01
南元町,158,99,86,2019-10-01
荒木町,152,83,95,2019-10-01
舟町,62,38,32,2019-10-01
愛住町,64,50,25,2019-10-01
大京町,128,88,68,2019-10-01
霞ヶ丘町,0,0,0,2019-10-01
内藤町,46,26,31,2019-10-01
片町,24,8,17,2019-10-01
新宿１丁目,327,175,203,2019-10-01
新宿２丁目,93,49,51,2019-10-01
