町丁名,世帯数,男,女,date
四谷４丁目,2276,1820,1644,2019-12-01
四谷本塩町,316,239,251,2019-12-01
四谷三栄町,1101,955,1046,2019-12-01
四谷坂町,1541,1194,1201,2019-12-01
若葉１丁目,1434,1324,1265,2019-12-01
若葉２丁目,438,387,405,2019-12-01
若葉３丁目,642,490,513,2019-12-01
須賀町,852,727,698,2019-12-01
左門町,1042,715,852,2019-12-01
信濃町,637,443,553,2019-12-01
南元町,1388,1204,1346,2019-12-01
荒木町,1717,1276,1280,2019-12-01
舟町,1017,703,713,2019-12-01
愛住町,928,727,714,2019-12-01
大京町,2234,1715,2002,2019-12-01
霞ヶ丘町,2,2,0,2019-12-01
内藤町,750,682,613,2019-12-01
片町,248,183,170,2019-12-01
新宿１丁目,3063,2159,1960,2019-12-01
新宿２丁目,920,681,526,2019-12-01
新宿３丁目,102,87,59,2019-12-01
新宿４丁目,217,174,110,2019-12-01
新宿５丁目,2129,1482,1171,2019-12-01
新宿６丁目,3155,2319,2026,2019-12-01
新宿７丁目,4372,3525,3237,2019-12-01
歌舞伎町１丁目,179,144,59,2019-12-01
歌舞伎町２丁目,1910,1442,841,2019-12-01
市谷田町１丁目,16,8,18,2019-12-01
市谷田町２丁目,335,247,342,2019-12-01
市谷田町３丁目,207,161,198,2019-12-01
市谷本村町,1789,1604,1013,2019-12-01
市谷砂土原町１丁目,111,101,123,2019-12-01
市谷砂土原町２丁目,260,208,264,2019-12-01
市谷砂土原町３丁目,475,495,520,2019-12-01
市谷左内町,226,201,228,2019-12-01
市谷加賀町１丁目,21,14,20,2019-12-01
市谷加賀町２丁目,1047,733,1092,2019-12-01
市谷甲良町,442,387,438,2019-12-01
市谷船河原町,79,90,94,2019-12-01
市谷長延寺町,96,47,89,2019-12-01
市谷鷹匠町,16,17,18,2019-12-01
市谷山伏町,297,267,280,2019-12-01
市谷八幡町,62,54,62,2019-12-01
神楽坂１丁目,13,13,16,2019-12-01
神楽坂２丁目,136,85,123,2019-12-01
神楽坂３丁目,283,229,206,2019-12-01
神楽坂４丁目,99,81,100,2019-12-01
神楽坂５丁目,396,317,404,2019-12-01
神楽坂６丁目,566,381,481,2019-12-01
細工町,261,213,225,2019-12-01
二十騎町,406,326,365,2019-12-01
揚場町,58,50,54,2019-12-01
津久戸町,69,51,47,2019-12-01
東五軒町,1150,1012,1175,2019-12-01
西五軒町,1004,859,877,2019-12-01
赤城元町,232,183,214,2019-12-01
南榎町,725,691,728,2019-12-01
袋町,374,328,344,2019-12-01
払方町,507,489,549,2019-12-01
南町,385,393,422,2019-12-01
北町,523,493,526,2019-12-01
納戸町,576,492,567,2019-12-01
南山伏町,371,333,311,2019-12-01
北山伏町,394,265,318,2019-12-01
白銀町,747,619,759,2019-12-01
下宮比町,154,93,125,2019-12-01
矢来町,2572,2191,2509,2019-12-01
若宮町,559,497,529,2019-12-01
岩戸町,435,292,342,2019-12-01
中町,267,260,266,2019-12-01
箪笥町,419,280,328,2019-12-01
横寺町,603,455,476,2019-12-01
筑土八幡町,527,392,488,2019-12-01
新小川町,2031,1644,1663,2019-12-01
神楽河岸,0,0,0,2019-12-01
市谷薬王寺町,2126,1627,1752,2019-12-01
市谷柳町,891,604,702,2019-12-01
市谷仲之町,1303,1196,1325,2019-12-01
赤城下町,785,627,590,2019-12-01
天神町,735,519,586,2019-12-01
榎町,505,343,352,2019-12-01
東榎町,273,168,192,2019-12-01
早稲田町,866,595,672,2019-12-01
早稲田南町,477,404,418,2019-12-01
馬場下町,327,261,249,2019-12-01
原町１丁目,914,700,799,2019-12-01
原町２丁目,704,664,629,2019-12-01
原町３丁目,1164,890,1053,2019-12-01
喜久井町,1140,1012,992,2019-12-01
築地町,325,259,281,2019-12-01
弁天町,2054,1659,1749,2019-12-01
中里町,347,322,361,2019-12-01
山吹町,2507,1760,1969,2019-12-01
改代町,417,334,300,2019-12-01
水道町,714,498,501,2019-12-01
早稲田鶴巻町,4003,2882,2967,2019-12-01
住吉町,1810,1362,1428,2019-12-01
市谷台町,901,737,700,2019-12-01
河田町,1534,1434,1514,2019-12-01
若松町,3454,2847,3056,2019-12-01
余丁町,2556,2049,2136,2019-12-01
戸山１丁目,1581,1238,1352,2019-12-01
戸山２丁目,3270,2109,3277,2019-12-01
戸山３丁目,560,455,451,2019-12-01
富久町,4224,3660,3641,2019-12-01
百人町１丁目,3266,2374,1699,2019-12-01
百人町２丁目,3702,2790,2203,2019-12-01
百人町３丁目,2637,2615,2921,2019-12-01
百人町４丁目,1646,1188,1573,2019-12-01
大久保１丁目,3317,2265,2065,2019-12-01
大久保２丁目,5973,4426,4030,2019-12-01
大久保３丁目,2344,2237,2456,2019-12-01
戸塚町１丁目,146,97,117,2019-12-01
西早稲田１丁目,3667,2692,2940,2019-12-01
西早稲田２丁目,4137,3090,2991,2019-12-01
西早稲田３丁目,4218,3522,3434,2019-12-01
高田馬場１丁目,2914,2328,2075,2019-12-01
高田馬場２丁目,1284,1003,845,2019-12-01
高田馬場３丁目,4264,3206,2773,2019-12-01
高田馬場４丁目,4349,3546,3196,2019-12-01
下落合１丁目,2066,1413,1267,2019-12-01
下落合２丁目,2059,1743,1829,2019-12-01
下落合３丁目,2594,2083,2441,2019-12-01
下落合４丁目,2712,2220,2396,2019-12-01
中落合１丁目,2259,1743,1759,2019-12-01
中落合２丁目,2831,2429,2543,2019-12-01
中落合３丁目,2445,2049,2198,2019-12-01
中落合４丁目,1791,1564,1543,2019-12-01
上落合１丁目,3467,2838,2719,2019-12-01
上落合２丁目,3346,2565,2452,2019-12-01
上落合３丁目,3301,2410,2319,2019-12-01
西落合１丁目,2754,2215,2317,2019-12-01
西落合２丁目,2611,2117,2153,2019-12-01
西落合３丁目,1918,1487,1687,2019-12-01
西落合４丁目,1293,1095,1185,2019-12-01
中井１丁目,1276,982,802,2019-12-01
中井２丁目,1761,1555,1666,2019-12-01
北新宿１丁目,5390,3933,3435,2019-12-01
北新宿２丁目,3151,2747,2480,2019-12-01
北新宿３丁目,5003,3820,3464,2019-12-01
北新宿４丁目,4543,3469,3153,2019-12-01
西新宿１丁目,34,27,28,2019-12-01
西新宿２丁目,2,2,5,2019-12-01
西新宿３丁目,1686,1135,1115,2019-12-01
西新宿４丁目,5059,3813,3451,2019-12-01
西新宿５丁目,2795,2195,2009,2019-12-01
西新宿６丁目,2296,1852,1640,2019-12-01
西新宿７丁目,1744,1322,1007,2019-12-01
西新宿８丁目,2122,1551,1464,2019-12-01
四谷１丁目,247,204,278,2019-11-01
四谷２丁目,262,211,233,2019-11-01
四谷３丁目,291,205,229,2019-11-01
四谷４丁目,2271,1821,1636,2019-11-01
四谷本塩町,319,241,250,2019-11-01
四谷三栄町,1096,953,1043,2019-11-01
四谷坂町,1539,1196,1197,2019-11-01
若葉１丁目,1439,1325,1264,2019-11-01
若葉２丁目,439,387,405,2019-11-01
若葉３丁目,644,487,518,2019-11-01
須賀町,852,730,692,2019-11-01
左門町,1039,710,847,2019-11-01
信濃町,629,438,551,2019-11-01
南元町,1390,1198,1341,2019-11-01
荒木町,1709,1268,1277,2019-11-01
舟町,1002,694,703,2019-11-01
愛住町,934,731,715,2019-11-01
大京町,2227,1707,1999,2019-11-01
霞ヶ丘町,0,0,0,2019-11-01
内藤町,750,685,614,2019-11-01
片町,252,185,173,2019-11-01
新宿１丁目,3069,2162,1962,2019-11-01
新宿２丁目,907,674,521,2019-11-01
新宿３丁目,106,91,59,2019-11-01
新宿４丁目,217,173,111,2019-11-01
新宿５丁目,2133,1481,1174,2019-11-01
新宿６丁目,3170,2325,2036,2019-11-01
新宿７丁目,4373,3530,3240,2019-11-01
歌舞伎町１丁目,179,143,60,2019-11-01
歌舞伎町２丁目,1906,1443,832,2019-11-01
市谷田町１丁目,16,8,18,2019-11-01
市谷田町２丁目,338,249,346,2019-11-01
市谷田町３丁目,207,159,199,2019-11-01
市谷本村町,1801,1610,1017,2019-11-01
市谷砂土原町１丁目,111,100,123,2019-11-01
市谷砂土原町２丁目,263,212,265,2019-11-01
市谷砂土原町３丁目,475,493,517,2019-11-01
市谷左内町,230,204,229,2019-11-01
市谷加賀町１丁目,21,14,20,2019-11-01
市谷加賀町２丁目,1053,735,1103,2019-11-01
市谷甲良町,437,390,434,2019-11-01
市谷船河原町,78,89,93,2019-11-01
市谷長延寺町,95,46,89,2019-11-01
市谷鷹匠町,16,17,18,2019-11-01
市谷山伏町,295,266,280,2019-11-01
市谷八幡町,61,55,61,2019-11-01
神楽坂１丁目,13,13,16,2019-11-01
神楽坂２丁目,138,86,126,2019-11-01
神楽坂３丁目,284,228,209,2019-11-01
神楽坂４丁目,98,81,99,2019-11-01
神楽坂５丁目,395,318,404,2019-11-01
神楽坂６丁目,563,378,479,2019-11-01
細工町,264,216,226,2019-11-01
二十騎町,401,322,360,2019-11-01
揚場町,57,49,54,2019-11-01
津久戸町,70,51,48,2019-11-01
東五軒町,1150,1013,1169,2019-11-01
西五軒町,1004,861,877,2019-11-01
赤城元町,233,183,215,2019-11-01
南榎町,727,697,727,2019-11-01
袋町,372,327,344,2019-11-01
払方町,505,489,548,2019-11-01
南町,384,390,419,2019-11-01
北町,524,493,526,2019-11-01
納戸町,578,491,568,2019-11-01
南山伏町,375,336,313,2019-11-01
北山伏町,392,263,315,2019-11-01
白銀町,746,621,756,2019-11-01
下宮比町,153,93,122,2019-11-01
矢来町,2588,2203,2523,2019-11-01
若宮町,559,494,529,2019-11-01
岩戸町,437,295,338,2019-11-01
中町,266,258,264,2019-11-01
箪笥町,424,285,327,2019-11-01
